Top Q S-full,Top Q R-full,Mid Q S-full,Mid Q R-full,Corr-full,Gini-full,Churn-full,Top Q S-null-ref,Mid Q S-null-ref,Corr-null-ref,Gini-null-ref,Churn-null-ref,Top Q S-null-thre,Mid Q S-null-thre,Corr-null-thre,Gini-null-thre,Churn-null-thre
32,0,8,0,0.7976647536615440,0.6228290895061730,29,32,8,0.7783202986482750,0.9180454282407410,14,32,8,0.7771816810399420,0.9212613670093630,36
31,0,9,0,0.7976726928523710,0.6231655105973030,13,31,9,0.7783513604523850,0.9180343930635840,13,31,9,0.7772148122418270,0.9212476090411920,13
32,0,8,0,0.7976517187986920,0.6235055812163200,13,33,7,0.7783521602953040,0.9180358929946110,10,32,8,0.7772178265578000,0.9212420990344010,13
15,10,0,8,0.7976614205582680,0.6232803729334870,26,32,8,0.7783513816947330,0.9180344098423680,9,15,0,0.7772200496310280,0.9212370095867240,2
3,15,0,6,0.7976433882525880,0.623068356374808,30,30,10,0.7783652641580410,0.9180318740399390,12,3,0,0.777192599846198,0.9212588730995800,0
32,0,8,0,0.7976102734251040,0.6234111047180670,24,34,6,0.7783500185504600,0.9180369198312240,9,32,8,0.7771840707290250,0.9212579210374720,37
2,11,0,9,0.797635035825355,0.6232025862068970,26,34,6,0.7783251983417170,0.9180462643678160,8,2,0,0.7771748539693060,0.9212571057876220,0
1,14,0,6,0.7976116275442910,0.6228383084577120,35,29,11,0.7783329936639470,0.9180457328740910,9,1,0,0.7771897158817560,0.9212631571908140,0
33,0,7,0,0.7975920187910430,0.6231774655963300,25,31,9,0.7783343455496200,0.9180464449541290,11,33,7,0.7771936100007480,0.9212588631174140,39
0,15,0,8,0.7976427305841420,0.6229769950362730,26,32,8,0.7783237411133120,0.9180480145093550,8,0,0,0.7771967193920230,0.9212545827833990,0
33,0,7,0,0.7976206187130040,0.6233161708619380,27,32,8,0.7783285217691600,0.9180458619374520,11,33,7,0.7771931554081630,0.9212523126888420,40
31,0,9,0,0.7976191678016860,0.6236464761904760,12,33,7,0.7783212565792270,0.9180481904761910,11,31,9,0.7772161693663390,0.9212387540033760,12
31,0,9,0,0.7976069887483910,0.6239814497716900,9,34,6,0.7782955456351160,0.9180570776255710,10,31,9,0.7772258897325360,0.9212320052010770,9
33,0,7,0,0.7975795951020050,0.6243191752185480,12,32,8,0.7782967498616310,0.9180576776890920,10,33,7,0.7772244514032260,0.9212296493528860,12
0,16,0,8,0.7975848445098790,0.6241175018982540,25,32,8,0.7783069888640600,0.9180552391799550,12,0,0,0.7772222865617680,0.9212274332420740,0
1,15,0,9,0.7975942641408700,0.623925862722791,26,32,8,0.7783038496416960,0.9180527114144860,14,1,0,0.7772222865617680,0.9212274332420740,1
31,0,9,0,0.7975956260540430,0.6242569128787880,27,34,6,0.7782937116840490,0.9180551136363640,10,31,9,0.7772462325844770,0.9212178293652370,39
35,0,5,0,0.797557751643863,0.6245945894816500,8,32,8,0.7782984960929870,0.9180535376466140,10,35,5,0.7772264093153420,0.9212210444435660,8
1,9,0,9,0.7975681422608780,0.6241269841269840,31,34,6,0.7782817952317820,0.9180603741496600,8,1,0,0.7772060138770900,0.9212243809975120,0
27,12,3,3,0.7975061250252700,0.6243306908267270,30,33,7,0.7782717403633680,0.9180633257833150,12,27,3,0.7772172996026930,0.9212274258937500,29
4,9,0,7,0.7974274928520390,0.623842383107089,30,34,6,0.7782464847903400,0.918071455505279,9,4,0,0.777177778444024,0.9212445110567700,0
25,7,3,4,0.7973713794208470,0.6239194915254240,31,33,7,0.7782284539763050,0.918077306967985,8,25,3,0.7771919920012620,0.9212558824302650,24
16,12,0,5,0.7972901934692390,0.6237732317531980,22,35,5,0.7782057464753680,0.9180831452219710,8,16,0,0.7771485446690920,0.9212753748785420,2
0,14,0,7,0.7972989053207260,0.6234274708756110,28,30,10,0.7782107647589320,0.9180829575347610,10,0,0,0.777092577533726,0.9213013411017510,0
35,0,5,0,0.7972631486211250,0.6237645457957960,30,32,8,0.7782092646912480,0.9180855855855860,9,35,5,0.7770743939308890,0.9213044047899800,40
0,17,0,5,0.7972025894159250,0.6234785339332580,23,34,6,0.778184034839461,0.9180950506186730,10,0,0,0.7770556411532830,0.9213074588598490,0
21,13,0,9,0.7972142483108990,0.6235918539325840,25,32,8,0.7781719052873210,0.9180990636704120,8,21,0,0.7770556411532830,0.9213074588598490,21
30,0,10,0,0.7972078008216070,0.6239174148896370,16,31,9,0.7781861003733350,0.9180962401795740,12,30,10,0.7770710683864310,0.9212963978789540,20
29,0,11,0,0.7972112589260870,0.6242418721973090,12,29,11,0.7782234600816560,0.9180874439461880,13,29,11,0.777099189523852,0.9212835458884280,12
5,10,0,13,0.7972904119304340,0.624049925345278,28,32,8,0.7782308569685490,0.9180865061590150,11,5,0,0.7771263572846450,0.9212707340572350,0
31,0,9,0,0.7972816142911500,0.6243756524981360,28,32,8,0.778237864696513,0.9180841722595080,11,31,9,0.7771377121442480,0.9212612120739410,35
32,0,8,0,0.7972621143702900,0.6247027001862200,9,29,11,0.7782776432617830,0.9180703910614530,11,32,8,0.7771397225296640,0.9212548347740310,9
1,16,0,8,0.7972392363211720,0.6244927455357140,24,31,9,0.7782874274293180,0.9180664992559520,16,1,0,0.7771410000039630,0.9212484773086590,0
32,0,8,0,0.7972424379935130,0.6248180044593090,23,33,7,0.7782765196254900,0.9180690263842440,13,32,8,0.7771628543688850,0.9212404575214140,39
10,15,0,5,0.7971920334137590,0.6247085189309580,22,32,8,0.7782792479124330,0.9180690423162580,13,10,0,0.7771838257893780,0.9212325917887500,0
1,16,0,6,0.7971472028266580,0.6244730255839820,29,34,6,0.7782685404391450,0.9180723952539860,9,1,0,0.7771588435255790,0.9212551009866210,0
1,13,0,12,0.7972280060277530,0.6243346296296300,31,31,9,0.7782812075009920,0.9180683333333330,12,1,0,0.7771698786866470,0.9212580870104210,0
1,19,0,3,0.797127253824938,0.6241198668146500,29,33,7,0.7782696524949310,0.9180723270440250,12,1,0,0.777180848704924,0.9212610728028720,0
7,12,0,5,0.797083472312286,0.6239377309682190,30,31,9,0.7782795305730950,0.9180678122690320,10,7,0,0.7771917536032200,0.9212640583640000,6
3,13,0,7,0.7970746365493720,0.6236173864894800,30,30,10,0.7782965649660160,0.9180629383536360,12,3,0,0.7771875259209120,0.9212808199726330,0
0,14,0,8,0.7971122231762810,0.6234341814159290,30,33,7,0.7782940318735370,0.9180646202064900,14,0,0,0.7772023762438600,0.9212893836721520,0
0,17,0,11,0.7971392475766750,0.623391620626151,28,32,8,0.778275894626741,0.9180718232044200,12,0,0,0.7772023762438600,0.9212893836721520,0
31,0,9,0,0.7971180142264340,0.6237144959529070,24,32,8,0.7782689072087490,0.9180744113318620,9,31,9,0.7772058863819180,0.921281719182937,40
31,0,9,0,0.7970961765959470,0.6240404263138550,10,34,6,0.7782410265717150,0.9180827820654170,7,31,9,0.7772065010270800,0.9212790966994790,10
0,13,0,7,0.7971230754888340,0.6237433002936860,30,30,10,0.7782580365246920,0.9180780102790020,11,0,0,0.7772064156093180,0.9212764823023060,0
1,13,0,10,0.7971499356472370,0.623576640997433,31,33,7,0.7782638935273710,0.9180770993766040,12,1,0,0.7772064156093180,0.9212764823023060,1
0,18,0,12,0.7971992305641870,0.6236330586080590,31,32,8,0.7782623702478420,0.9180760073260070,11,0,0,0.7772171428400250,0.9212794521955860,0
31,0,9,0,0.7971724264992370,0.6239582875960480,25,31,9,0.7782602135910700,0.9180780278082690,10,31,9,0.7772116113148670,0.9212768413761260,40
15,11,0,6,0.7971397672388660,0.6238973866959060,21,32,8,0.7782623007114810,0.918078490497076,11,15,0,0.7772054283804690,0.921274366658982,0
30,0,10,0,0.7971370954291040,0.6242163198247540,21,31,9,0.7782650528105490,0.9180767615918220,11,30,10,0.7772202866047160,0.9212656333921580,26
32,0,8,0,0.7971598576136710,0.624528537563822,10,31,9,0.7782796368726830,0.9180720277169950,11,32,8,0.7772600194688220,0.9212481166526210,10
33,0,7,0,0.7971533368724870,0.62485,15,32,8,0.7782693303623400,0.9180761384335150,12,33,7,0.77727048682904,0.9212437849001760,15
32,0,8,0,0.7971447839488820,0.6251689410480350,11,31,9,0.7782662889252330,0.9180767831149930,11,32,8,0.7772776674822350,0.9212384480256630,11
2,12,0,7,0.7971318482720820,0.624870683387859,29,30,10,0.7782823486326820,0.9180693384223920,11,2,0,0.7772841000130140,0.9212332545311270,0
35,0,5,0,0.7970838660182340,0.6251986201888160,27,35,5,0.7782706323841130,0.9180733478576620,11,35,5,0.7772542491407230,0.9212403868118480,38
1,16,0,10,0.7971008570807750,0.6250232136380120,25,32,8,0.7782696825222320,0.9180725426187890,9,1,0,0.777223965678191,0.9212476241161710,0
1,13,0,7,0.7970674686918950,0.6247159420289860,30,34,6,0.778250667902053,0.9180792572463770,9,1,0,0.7772346201088520,0.9212505543518200,0
1,13,0,6,0.7969960600819410,0.6243218422005070,34,31,9,0.7782746427903660,0.9180719326818680,12,1,0,0.777245211848271,0.9212534843647050,0
33,0,7,0,0.7969608256454200,0.6246458785249460,26,29,11,0.7783032768408040,0.9180579356471440,13,33,7,0.7772274786159770,0.9212568948939830,39
21,14,0,8,0.7969272348137260,0.624725984109787,17,34,6,0.7782906958779600,0.9180641928494040,12,21,0,0.7772092160626300,0.921260295083624,2
5,17,0,6,0.7968779423250760,0.6245457251082250,28,33,7,0.7782933651671470,0.9180641233766230,7,5,0,0.7771658532138500,0.9212825804334380,0
31,0,9,0,0.7968814950435470,0.6248593693693690,24,32,8,0.7783005685122830,0.9180590990990990,13,31,9,0.7771868867665120,0.9212733310648170,35
3,15,0,6,0.7968723643657520,0.6246450683945290,27,33,7,0.7782901876013410,0.9180617350611950,12,3,0,0.7772070885785640,0.921264235468811,0
1,15,0,5,0.7967860614633660,0.6242789464221500,32,33,7,0.7782817703051000,0.9180650845019780,10,1,0,0.7772163234072480,0.9212723337863000,0
4,14,0,6,0.7968172529624540,0.6240923132183910,31,31,9,0.7782937338471800,0.9180597162356320,10,4,0,0.777226771219208,0.9212752425168910,3
31,7,3,2,0.796782891288867,0.6242923394330820,29,32,8,0.7782833468554450,0.9180635091496230,10,31,3,0.7772341875997280,0.9212857430400930,30
31,0,9,0,0.7967877694111850,0.6246012544802870,15,30,10,0.7782921556351100,0.9180604838709680,8,31,9,0.7772569191956910,0.9212721231990550,15
31,0,9,0,0.7967919693896130,0.6249144289294670,15,33,7,0.778282156988222,0.9180587182241320,11,31,9,0.7772800995035340,0.9212644391767320,15
34,0,6,0,0.7967636744319740,0.6252321173104440,11,32,8,0.7782833159319050,0.9180611587982830,9,34,6,0.7772669727721870,0.9212645427107990,11
7,14,0,8,0.7967524541890280,0.6250380493033230,26,32,8,0.7782804917933920,0.9180625223294030,9,7,0,0.7772532809692680,0.92126477097948,0
3,15,0,10,0.7968238447474590,0.6248939150606710,29,35,5,0.778267144658972,0.9180669164882230,10,3,0,0.7772450633598950,0.9212817531753180,1
1,14,0,9,0.796815330366199,0.6246992869875220,30,31,9,0.778279186258655,0.9180654188948310,9,1,0,0.7772593598855180,0.9212900463744200,0
0,11,0,8,0.7968380944656590,0.6244125712250710,31,32,8,0.7782951543840560,0.9180610754985760,13,0,0,0.7772695847143830,0.9212929353532320,0
9,17,0,3,0.7967120083583950,0.6242181607968690,31,34,6,0.7782846164525610,0.9180643009605120,13,9,0,0.7772695847143830,0.9212929353532320,9
32,0,8,0,0.7966867055393620,0.6245344705046200,20,35,5,0.7782703338346320,0.918070540156361,10,32,8,0.7772623111138380,0.921292621436773,31
32,0,8,0,0.7966694372997460,0.624848597799077,10,31,9,0.778275137357405,0.9180696663116790,10,32,8,0.777263139374741,0.9212896914411050,10
2,20,0,5,0.7966248062577650,0.624652304964539,25,31,9,0.7782905196395620,0.9180650709219860,14,2,0,0.7772632929978920,0.9212871434970880,0
0,15,0,7,0.79661172631713,0.6243761955366630,29,32,8,0.7782869883793220,0.9180675699610340,11,0,0,0.7772721296929940,0.9212925220853550,0
32,5,3,2,0.7965548926756270,0.6246486199575370,25,35,5,0.778264308537115,0.9180741330502480,10,32,3,0.7772721296929940,0.9212925220853550,35
4,12,0,11,0.7965547259785820,0.624374337221633,28,28,12,0.7783025784398590,0.9180619476846940,9,4,0,0.7772104214792140,0.921312146629388,0
30,0,10,0,0.7965686900714840,0.6246804378531070,28,33,7,0.7783117871268290,0.9180575564971750,15,30,10,0.7772409686664860,0.9213003908431040,36
28,8,0,5,0.7964973037574820,0.6248152557319220,15,33,7,0.7782998024739810,0.9180613756613760,11,28,0,0.7772706253513290,0.9212887939044790,3
18,15,0,8,0.7964514946888140,0.6247126497533470,22,33,7,0.7782940958536630,0.9180630725863280,10,18,0,0.7771965426589120,0.9213159197514820,2
30,4,3,2,0.796384056040385,0.6249272263287580,23,32,8,0.7782926161626910,0.9180609820485740,11,30,3,0.7771411132650570,0.9213433638826020,16
25,9,2,4,0.7963670537949690,0.6250424578059070,13,32,8,0.778294670541386,0.9180595112517580,13,25,2,0.7770805644499020,0.9213637711236290,3
2,16,0,8,0.7963635204211910,0.6248621355813140,27,32,8,0.7783003537824210,0.9180579557428870,10,2,0,0.7770295407388420,0.9213849295965840,0
1,16,0,9,0.7963886014816250,0.6247508771929830,31,33,7,0.7782950365771060,0.9180584210526320,9,1,0,0.7770427507427590,0.9213905033378990,0
0,14,0,10,0.7964058995883200,0.6246011216263580,32,34,6,0.7782799096836730,0.9180642306344200,10,0,0,0.7770527568774050,0.921393351595469,0
33,0,7,0,0.7963789177908990,0.6249143907563030,24,30,10,0.778291613396593,0.9180596988795520,12,33,7,0.7770423218603280,0.9213951110125430,40
0,10,0,10,0.79643916747378,0.6245825463448760,32,33,7,0.7782795019922590,0.9180634837355720,11,0,0,0.7770313222003890,0.9213972343200220,0
29,0,11,0,0.796448263757782,0.6248857442348010,33,34,6,0.7782685691365490,0.918067784765898,9,29,11,0.7770577957371510,0.9213863295742120,40
8,10,0,7,0.796374673669058,0.6246534904013960,26,33,7,0.7782613140954230,0.9180705933682370,11,8,0,0.777083423693386,0.9213760702632420,0
34,0,6,0,0.7963583751879940,0.6249619944212000,26,32,8,0.7782594429933670,0.9180699965132500,8,34,6,0.7770854930365540,0.9213738026995910,32
32,0,8,0,0.7963661783944000,0.625264367816092,12,29,11,0.7782705705304860,0.9180669627307560,11,32,8,0.7771040968314950,0.921365181869328,12
31,0,9,0,0.7963701466852820,0.625563413361169,14,30,10,0.7782838855908090,0.918062195546277,12,31,9,0.7771265232901890,0.9213517012285970,14
0,16,0,6,0.796318917508717,0.625356621480709,26,33,7,0.7782787811927120,0.9180646506777890,13,0,0,0.7771481429972940,0.921338260042438,0
3,12,0,9,0.7963369929917730,0.6250278645833330,32,33,7,0.7782686632914290,0.9180680555555560,11,3,0,0.7771481429972940,0.921338260042438,3
5,12,0,11,0.7963603476708770,0.6248749566423860,30,33,7,0.7782675396309770,0.9180660770031220,11,5,0,0.7771620056920060,0.9213463437831510,2
1,11,0,9,0.7963863401000750,0.624540887040887,33,33,7,0.778266085401015,0.9180675675675680,10,1,0,0.777161629693861,0.9213576183161440,0
1,14,0,10,0.7964486554171040,0.62444167532018,31,32,8,0.7782490136417060,0.9180739875389410,10,1,0,0.7771714611502800,0.9213604335052240,0
32,0,8,0,0.7964464463128880,0.6247370331950210,28,32,8,0.7782554140396720,0.9180701071922550,11,32,8,0.7771879737106350,0.9213449342049200,39
32,0,8,0,0.7964126178743800,0.6250446459412780,9,31,9,0.7782456488717190,0.9180740932642490,10,32,8,0.7771720213796300,0.9213451603884820,9
0,14,0,10,0.7964671562085510,0.6249398723257420,26,29,11,0.778277066055259,0.9180641821946170,14,0,0,0.7771555705552980,0.9213455072885940,0
0,11,0,10,0.7965111192110900,0.6246875215442950,34,34,6,0.7782698308465380,0.9180672182006200,12,0,0,0.7771555705552980,0.9213455072885940,0
31,0,9,0,0.7965011418711340,0.6249896694214880,27,31,9,0.7782700499442320,0.9180645661157030,10,31,9,0.7771632287992270,0.9213393084390790,40
33,0,7,0,0.7964821699889400,0.6252926556587550,10,32,8,0.7782631888795290,0.9180680254557970,12,33,7,0.7771621369359980,0.9213356690750220,10
1,17,0,8,0.7964661923088940,0.6251613402061860,24,32,8,0.7782693075679130,0.9180650343642610,13,1,0,0.7771604309803840,0.9213320402663480,0
32,0,8,0,0.7964366984466970,0.6254663577068320,24,28,12,0.7783017395852880,0.9180539821489870,13,32,8,0.7771473034340720,0.9213319214664110,39
0,15,0,8,0.7964252475333030,0.6253079561042520,25,34,6,0.7782889398899100,0.9180578703703700,12,0,0,0.7771336504090230,0.9213319235079350,0
7,18,0,8,0.7964539995696240,0.625199811579308,31,33,7,0.778282965642349,0.9180591812264480,9,7,0,0.7771336504090230,0.9213319235079350,7
32,0,8,0,0.796446684441106,0.6254982888432580,23,32,8,0.778284647542598,0.9180580082135520,9,32,8,0.7771448808785910,0.9213241044892850,33
31,0,9,0,0.7964309831563830,0.6257991452991450,10,34,6,0.7782740089006910,0.918062905982906,13,31,9,0.7771467317279830,0.9213209938843430,10
31,0,9,0,0.7964264524101860,0.6260966530054650,11,33,7,0.7782794648505290,0.9180620730874320,9,31,9,0.7771607010167420,0.9213140529580440,11
5,16,0,11,0.7964606442267470,0.6260169737291030,25,31,9,0.7782828799527550,0.9180600477652680,13,5,0,0.7771739619819000,0.9213072517940790,0
30,0,10,0,0.7964581622999720,0.6263140763462850,23,30,10,0.7783018675540850,0.9180560668029990,13,30,10,0.7771903091542080,0.921299273827896,35
4,13,0,7,0.7964798102647060,0.6261787538304390,27,34,6,0.7782891030774420,0.918059669731018,10,4,0,0.7772059243316270,0.921291318735142,0
8,21,0,6,0.7964902217752990,0.6261675170068030,28,32,8,0.7782746046232050,0.9180651360544220,12,8,0,0.7772183389968030,0.9213016447486300,4
33,0,7,0,0.7964762322973060,0.6264656812776080,22,31,9,0.7782732583291600,0.9180648148148150,8,33,7,0.7772251734190600,0.9212966806216530,32
34,0,6,0,0.7964348415332240,0.6267673116089610,9,32,8,0.7782805693447490,0.9180627970128990,9,34,6,0.7772032161846590,0.9212979240361600,9
32,0,8,0,0.7964197112471850,0.6270640895218720,10,34,6,0.7782681713220090,0.9180651915903700,10,32,8,0.7772087275819340,0.9212939308523920,10
31,0,9,0,0.7964171914533220,0.6273595020325200,11,31,9,0.7782799138370960,0.9180594512195120,10,31,9,0.7772221990903130,0.9212891177064410,11
34,0,6,0,0.7963887635190730,0.6276600676818950,11,31,9,0.7782881577985370,0.9180565143824030,12,34,6,0.7772080673473270,0.921292619869309,11
34,0,6,0,0.7963529262291900,0.6279596855983770,10,31,9,0.778298318937722,0.9180513015551050,13,34,6,0.7771902854423610,0.9212955199488400,10
32,0,8,0,0.796336587764923,0.6282540526849040,12,30,10,0.7783093728523450,0.9180457615670380,12,32,8,0.7771901620430710,0.9212921441326380,12
12,17,0,8,0.7962936557073000,0.6282287449392710,20,32,8,0.7783027126845440,0.918047992577598,11,12,0,0.7771894453324430,0.9212890140645480,0
7,15,0,8,0.796262637546837,0.628069683181665,28,31,9,0.7782998696941100,0.9180470171890800,10,7,0,0.7771568814111980,0.9213123103981490,1
21,10,0,7,0.7962271615038990,0.6279959595959600,29,32,8,0.7782948212531860,0.9180489898989900,11,21,0,0.7771537156225250,0.9213283296749980,15
10,13,0,9,0.7962355241406710,0.6279101917255300,26,30,10,0.7783040613644520,0.9180465859401280,11,10,0,0.7770985817783760,0.9213521656584240,1
0,23,0,6,0.7961932322781220,0.6278483702956990,27,31,9,0.7783154332825070,0.9180438508064520,12,0,0,0.7770765257229910,0.9213727882495790,0
4,16,0,9,0.7961948193976770,0.6276557569654250,24,32,8,0.7783083916040190,0.9180459885867740,11,4,0,0.7770765257229910,0.9213727882495790,4
31,0,9,0,0.7961861676572220,0.6279464285714290,24,33,7,0.7782995293152540,0.9180482897384310,9,31,9,0.7770859128025180,0.9213659050511470,36
6,20,0,6,0.7961648009123600,0.6278967336683420,20,31,9,0.7783124234951140,0.9180447236180900,10,6,0,0.7770946525870930,0.9213590412714090,0
11,13,0,9,0.7961739370047400,0.6277981091030790,25,32,8,0.7783097930629060,0.9180470214190090,11,11,0,0.7770974938802240,0.9213734442759930,5
1,17,0,10,0.7961882904802080,0.6277447342026080,27,32,8,0.7783071478591170,0.9180466399197590,7,1,0,0.7770690789852420,0.9213957613777870,0
5,17,0,6,0.7961528810275760,0.627557114228457,30,33,7,0.7783013636800910,0.9180489311957250,10,5,0,0.7770786047927480,0.9213984728340680,4
